teamStandingsId,raceId,teamId,points,position
20443,705,180,0.0,14
20442,705,93,0.0,15
20441,705,167,0.0,16
20440,705,11,2.0,7
20431,704,172,45.0,1
20435,704,6,20.0,3
20433,704,181,2.0,6
20432,704,183,11.0,4
20430,704,176,0.0,9
20429,704,186,0.0,12
20428,704,184,0.0,13
20427,704,180,0.0,14
20426,704,93,0.0,15
20425,704,167,0.0,16
20424,704,11,2.0,7
20417,703,181,2.0,6
20418,703,170,8.0,4
20415,703,172,36.0,1
20414,703,176,0.0,10
20413,703,186,0.0,12
20412,703,184,0.0,13
20411,703,180,0.0,14
20410,703,93,0.0,15
20409,703,167,0.0,16
20408,703,11,1.0,7
20399,702,172,27.0,1
20403,702,6,16.0,3
20401,702,181,2.0,6
20400,702,183,6.0,5
20398,702,176,0.0,10
20397,702,186,0.0,12
20396,702,184,0.0,13
20395,702,180,0.0,14
20394,702,93,0.0,15
20393,702,167,0.0,16
20392,702,11,1.0,7
20385,701,181,1.0,6
20386,701,170,8.0,4
20387,701,6,12.0,3
20383,701,172,18.0,2
20382,701,176,0.0,10
20381,701,186,0.0,12
20380,701,184,0.0,13
20379,701,180,0.0,14
20378,701,93,0.0,15
20377,701,167,0.0,16
20376,701,11,1.0,7
20373,700,185,0.0,10
20368,700,183,0.0,6
20369,700,181,1.0,5
20367,700,172,9.0,3
20366,700,176,0.0,9
20365,700,186,0.0,12
20364,700,184,0.0,13
20363,700,180,0.0,14
20362,700,93,0.0,15
20361,700,167,0.0,16
20360,700,11,0.0,11
20357,699,66,4.0,3
20350,699,185,0.0,10
20349,699,186,0.0,11
20348,699,184,0.0,12
20347,699,180,0.0,13
20346,699,93,0.0,14
20345,699,167,0.0,15
20171,718,181,7.0,6
20168,718,6,45.0,1
20169,718,94,5.0,7
20167,718,183,30.0,4
20166,718,176,3.0,8
20165,718,170,16.0,5
20164,718,172,37.0,3
20163,718,66,42.0,2
20158,717,181,7.0,6
20155,717,6,43.0,1
20156,717,94,5.0,7
20154,717,183,21.0,4
20153,717,176,3.0,8
20152,717,170,16.0,5
20151,717,172,36.0,3
20150,717,66,42.0,2
20144,716,172,35.0,3
20141,716,181,3.0,7
20142,716,94,4.0,6
20140,716,170,16.0,5
20139,716,176,3.0,8
20138,716,183,21.0,4
20137,716,6,37.0,1
20131,715,66,36.0,1
20129,715,181,3.0,6
20128,715,170,10.0,5
20127,715,176,3.0,7
20126,715,183,21.0,4
20125,715,6,28.0,3
20122,714,92,0.0,10
20120,714,172,34.0,1
20117,714,181,3.0,6
20116,714,170,10.0,5
20115,714,176,3.0,7
20114,714,183,17.0,4
20113,714,6,19.0,3
20110,713,182,0.0,11
20105,713,170,10.0,5
20104,713,176,3.0,6
20103,713,183,17.0,3
20102,713,6,10.0,4
20101,712,95,0.0,10
20099,712,172,25.0,1
20094,712,176,3.0,6
20093,712,183,14.0,3
20092,712,6,6.0,5
20089,711,92,0.0,9
20085,711,170,8.0,3
20086,711,181,0.0,8
20087,711,94,0.0,7
20084,711,176,3.0,6
20083,711,183,5.0,5
20082,711,6,6.0,4
20078,710,92,0.0,10
19934,728,173,0.0,22
19936,728,177,0.0,20
19929,728,94,6.0,6
19927,728,66,36.0,2
19926,728,95,5.0,7
19925,728,6,26.0,4
19924,728,172,54.0,1
19923,728,176,4.0,8
19922,728,26,0.0,9
19921,728,34,28.0,3
19920,728,54,0.0,12
19919,728,92,0.0,11
19914,727,32,0.0,15
19916,727,179,0.0,18
19905,727,172,54.0,1
19909,727,170,23.0,5
19903,727,26,0.0,9
19902,727,34,24.0,4
19901,727,54,0.0,12
19900,727,92,0.0,11
19896,726,173,0.0,18
19898,726,177,0.0,16
19892,726,94,6.0,6
19890,726,66,35.0,2
19885,726,26,0.0,9
19884,726,34,18.0,5
19883,726,54,0.0,12
19882,726,92,0.0,11
19876,725,97,0.0,12
19874,725,170,21.0,4
19869,725,176,4.0,8
19868,725,26,0.0,9
19867,725,34,15.0,5
19866,725,54,0.0,11
19865,725,92,0.0,10
19863,724,177,0.0,14
19860,724,170,17.0,4
19858,724,95,4.0,6
19853,724,34,13.0,5
19851,724,92,0.0,10
19846,723,66,18.0,2
19842,723,176,2.0,7
19840,723,34,13.0,4
19838,723,92,0.0,10
19833,722,95,1.0,8
19826,722,92,0.0,10
19836,722,94,3.0,6
19829,722,26,0.0,9
19827,722,54,0.0,11
19822,721,66,14.0,2
19820,721,6,7.0,5
19816,721,34,10.0,4
19814,721,92,0.0,9
19813,720,170,10.0,3
19807,720,172,10.0,2
19616,737,97,0.0,15
19617,737,34,6.0,7
19618,737,100,0.0,10
19614,737,66,42.0,1
19612,737,175,0.0,16
19590,736,99,0.0,9
19589,736,26,19.0,4
19373,744,6,45.0,1
19372,744,172,26.0,2
19329,739,6,15.0,1
19328,739,172,13.0,2
19322,738,66,0.0,6
19321,738,99,0.0,7
18927,764,101,0.0,14
18926,764,169,0.0,10
18925,764,117,0.0,5
18924,764,105,0.0,9
18923,764,95,0.0,8
18922,764,32,5.0,4
18921,764,66,18.0,3
18920,764,167,0.0,6
18919,764,6,32.0,2
18918,764,170,40.0,1
18912,763,105,0.0,7
18911,763,95,0.0,9
18910,763,32,3.0,4
18909,763,66,18.0,3
18908,763,167,0.0,6
18907,763,6,32.0,2
18906,763,170,38.0,1
18898,762,32,3.0,4
18897,762,66,18.0,3
18896,762,167,0.0,6
18895,762,6,28.0,2
18894,762,170,34.0,1
22707,582,64,7.0,5
22705,582,6,35.0,1
22703,582,67,2.0,9
22699,582,202,2.5,8
22702,582,32,6.0,6
22724,583,64,16.0,5
22722,583,6,41.0,1
22720,583,67,2.0,9
22716,583,202,3.5,7
22741,584,34,36.0,2
22744,584,56,0.0,17
22740,584,6,50.0,1
22738,584,67,2.0,9
22734,584,202,3.5,8
22759,585,34,42.0,2
22762,585,56,0.0,17
22758,585,6,50.0,1
22752,585,202,3.5,8
22778,586,34,51.0,2
22781,586,56,0.0,17
22777,586,6,54.0,1
22771,586,202,6.5,6
22791,587,26,0.0,16
22792,587,37,7.5,7
22793,587,32,7.0,8
22790,587,202,8.5,6
22811,588,26,0.0,16
22812,588,37,7.5,7
22813,588,32,7.0,8
22810,588,202,9.5,6
22831,589,26,0.0,17
22832,589,37,7.5,8
22833,589,32,9.0,7
22830,589,202,9.5,6
22862,560,66,0.0,13
22879,561,64,0.0,15
22896,562,64,0.0,16
22914,563,64,0.0,17
22915,563,182,0.0,19
22933,564,66,0.0,19
22934,564,64,0.0,18
22952,565,66,0.0,19
22953,565,64,0.0,18
22971,566,64,0.0,18
22972,566,66,0.0,19
22990,567,70,0.0,15
22991,567,182,0.0,17
23009,568,70,0.0,16
23010,568,182,0.0,18
23028,569,64,0.0,15
23029,569,66,0.0,19
23047,570,64,0.0,15
23048,570,66,0.0,19
23066,571,64,0.0,15
23067,571,66,0.0,19
23085,572,64,0.0,15
23086,572,66,0.0,19
23104,573,64,0.0,15
23105,573,66,0.0,19
23123,574,64,0.0,15
23124,574,66,0.0,19
23144,575,66,0.0,20
23145,575,74,0.0,21
23988,512,21,0.0,6
23986,512,57,0.0,8
23984,512,59,0.0,10
23982,512,4,0.0,12
24007,513,32,12.0,2
24006,513,1,4.0,3
24005,513,56,1.0,6
23996,513,204,0.0,14
23981,512,204,0.0,13
24030,515,6,33.0,1
24037,515,32,20.0,3
24036,515,1,4.0,5
24056,516,61,0.0,16
24046,516,57,0.0,13
24043,516,25,11.0,4
24049,516,58,0.0,9
24062,517,57,0.0,14
24059,517,25,15.0,4
24079,518,57,0.0,14
24076,518,25,15.0,4
24097,519,3,14.0,5
24094,519,59,0.0,12
24092,519,4,13.0,6
24114,520,3,23.0,4
24117,520,56,1.0,10
24111,520,59,0.0,12
24109,520,4,19.0,6
24129,521,6,65.0,1
24128,521,59,0.0,12
24127,521,25,21.0,5
24125,521,204,1.0,9
24126,521,4,19.0,6
24166,523,57,0.0,14
24163,523,58,0.0,11
24161,523,1,13.0,7
24159,523,27,61.0,2
24181,524,21,5.0,9
24179,524,56,1.0,10
24177,524,32,39.0,4
24176,524,27,61.0,3
24198,525,58,0.0,11
24196,525,1,14.0,7
24195,525,32,39.0,4
24194,525,27,61.0,3
24218,526,21,5.0,9
24216,526,56,1.0,12
24214,526,32,39.0,4
24213,526,27,61.0,3
24232,337,6,43.0,1
24233,337,1,21.0,2
24234,337,9,16.0,4
24235,337,131,18.0,3
24236,337,10,2.0,5
24237,337,3,1.0,6
24238,337,4,0.0,7
24239,337,5,0.0,8
24240,337,205,0.0,9
24241,337,15,0.0,10
24242,337,164,0.0,11
24243,337,166,0.0,12
24244,338,6,70.0,1
24245,338,1,54.0,2
24246,338,9,18.0,5
24247,338,131,29.0,3
24248,338,10,8.0,6
24249,338,3,5.0,7
24250,338,4,18.0,4
24251,338,5,0.0,8
24252,338,205,0.0,10
24253,338,15,0.0,9
24254,338,164,0.0,11
24255,338,166,0.0,12
24256,339,6,76.0,1
24257,339,1,66.0,2
24258,339,9,61.0,3
24259,339,131,44.0,4
24260,339,10,18.0,6
24261,339,3,6.0,7
24262,339,4,30.0,5
24263,339,5,2.0,8
24264,339,205,0.0,10
24265,339,15,0.0,9
24266,339,164,0.0,11
24267,339,166,0.0,12
24268,340,6,90.0,2
24269,340,1,109.0,1
24270,340,9,73.0,3
24271,340,131,60.0,4
24272,340,10,18.0,6
24273,340,3,6.0,7
24274,340,4,46.0,5
24275,340,5,2.0,8
24276,340,205,0.0,10
24277,340,15,0.0,9
24278,340,164,0.0,11
24279,340,166,0.0,12
24280,341,6,116.0,2
24281,341,1,119.0,1
24282,341,9,113.0,3
24283,341,131,72.0,4
24284,341,10,24.0,6
24285,341,3,8.0,7
24286,341,4,50.0,5
24287,341,5,3.0,8
24288,341,205,0.0,10
24289,341,15,0.0,9
24290,341,164,0.0,11
24291,341,166,0.0,12
24316,343,6,146.0,3
24315,342,166,0.0,12
24314,342,164,0.0,11
24312,342,205,0.0,10
24310,342,4,65.0,5
24307,342,131,78.0,4
24313,342,15,0.0,9
24309,342,3,8.0,7
24311,342,5,4.0,8
24308,342,10,30.0,6
24306,342,9,156.0,1
24305,342,1,129.0,3
24304,342,6,136.0,2
24317,343,1,172.0,1
24318,343,9,171.0,2
24319,343,131,100.0,4
24320,343,10,32.0,6
24321,343,3,8.0,7
24322,343,4,73.0,5
24323,343,5,4.0,8
24324,343,205,0.0,10
24325,343,15,1.0,9
24326,343,164,0.0,11
24327,343,166,0.0,12
24328,344,6,161.0,3
24329,344,1,215.0,1
24330,344,9,193.0,2
24331,344,131,108.0,4
24332,344,10,35.0,6
24333,344,3,8.0,8
24334,344,4,79.0,5
24335,344,5,8.0,7
24336,344,205,0.0,10
24337,344,15,1.0,9
24338,344,164,0.0,11
24339,344,166,0.0,12
24340,345,6,165.0,3
24341,345,1,248.0,1
24342,345,9,218.0,2
24343,345,131,109.0,4
24344,345,10,43.0,6
24345,345,3,20.0,7
24346,345,4,89.0,5
24347,345,5,10.0,8
24348,345,205,0.0,10
24349,345,15,7.0,9
24350,345,164,0.0,11
24351,345,166,0.0,12
24352,346,6,165.0,3
24353,346,1,278.0,1
24354,346,9,249.0,2
24355,346,131,126.0,4
24356,346,10,47.0,6
24357,346,3,31.0,7
24358,346,4,89.0,5
24359,346,5,10.0,9
24360,346,205,0.0,10
24361,346,15,15.0,8
24362,346,164,0.0,11
24363,346,166,0.0,12
24364,347,6,208.0,3
24365,347,1,300.0,1
24366,347,9,272.0,2
24367,347,131,132.0,4
24368,347,10,47.0,6
24369,347,3,31.0,7
24370,347,4,96.0,5
24371,347,5,10.0,9
24372,347,205,0.0,10
24373,347,15,15.0,8
24374,347,164,0.0,11
24375,347,166,0.0,12
24376,348,6,238.0,3
24377,348,1,304.0,2
24378,348,9,312.0,1
24379,348,131,132.0,4
24380,348,10,47.0,6
24381,348,3,40.0,7
24382,348,4,106.0,5
24383,348,5,10.0,9
24384,348,205,0.0,10
24385,348,15,23.0,8
24386,348,164,0.0,11
24387,348,166,0.0,12
24388,349,6,250.0,3
24389,349,1,329.0,2
24390,349,9,330.0,1
24391,349,131,146.0,4
24392,349,10,58.0,6
24393,349,3,40.0,7
24394,349,4,123.0,5
24395,349,5,10.0,9
24396,349,205,0.0,10
24397,349,15,27.0,8
24398,349,164,0.0,11
24399,349,166,0.0,12
24400,350,6,290.0,3
24401,350,1,347.0,2
24402,350,9,350.0,1
24403,350,131,158.0,4
24404,350,10,58.0,6
24405,350,3,47.0,7
24406,350,4,127.0,5
24407,350,5,10.0,9
24408,350,205,0.0,10
24409,350,15,27.0,8
24410,350,164,0.0,11
24411,350,166,0.0,12
24447,351,166,0.0,12
24446,351,164,0.0,11
24445,351,15,27.0,8
24444,351,205,0.0,10
24443,351,5,10.0,9
24442,351,4,133.0,5
24437,351,1,359.0,2
24438,351,9,383.0,1
24439,351,131,168.0,4
24440,351,10,60.0,6
24441,351,3,56.0,7
24436,351,6,319.0,3
24483,353,166,0.0,12
24459,352,166,0.0,12
24458,352,164,0.0,11
24457,352,15,37.0,8
24456,352,205,0.0,10
24455,352,5,11.0,9
24454,352,4,133.0,5
24449,352,1,381.0,2
24450,352,9,426.0,1
24451,352,131,176.0,4
24452,352,10,60.0,6
24453,352,3,58.0,7
24448,352,6,334.0,3
24481,353,15,43.0,8
24479,353,5,11.0,9
24477,353,3,65.0,7
24475,353,131,188.0,4
24482,353,164,0.0,11
24478,353,4,143.0,5
24480,353,205,0.0,10
24474,353,9,426.0,1
24476,353,10,68.0,6
24473,353,1,399.0,2
24472,353,6,374.0,3
24484,354,6,389.0,3
24485,354,1,421.0,2
24486,354,9,469.0,1
24487,354,131,202.0,4
24488,354,10,68.0,7
24489,354,3,69.0,6
24490,354,4,145.0,5
24491,354,5,11.0,9
24492,354,205,0.0,10
24493,354,15,44.0,8
24494,354,164,0.0,11
24495,354,166,0.0,12
24496,355,6,396.0,3
24497,355,1,454.0,2
24498,355,9,498.0,1
24499,355,131,214.0,4
24500,355,10,68.0,7
24501,355,3,69.0,6
24502,355,4,163.0,5
24503,355,5,13.0,9
24504,355,205,0.0,10
24505,355,15,44.0,8
24506,355,164,0.0,11
24507,355,166,0.0,12
27983,75,4,58.0,1
24542,842,4,30.0,4
24541,842,1,48.0,2
24540,842,9,72.0,1
24669,841,131,0.0,10
24668,841,3,0.0,9
24667,841,166,0.0,8
24666,841,205,0.0,7
24665,841,10,3.0,6
24664,841,5,4.0,5
24663,841,6,18.0,3
24662,841,4,15.0,4
24661,841,1,26.0,2
24660,841,9,35.0,1
24543,842,6,36.0,3
24544,842,5,4.0,6
24545,842,10,4.0,7
24546,842,205,0.0,9
24547,842,166,0.0,10
24548,842,3,0.0,11
24549,842,131,2.0,8
24550,842,15,6.0,5
24551,842,164,0.0,12
24552,843,9,105.0,1
24553,843,1,85.0,2
24554,843,4,32.0,4
24555,843,6,50.0,3
24556,843,5,4.0,7
24557,843,10,4.0,8
24558,843,205,0.0,9
24559,843,166,0.0,11
24560,843,3,0.0,10
24561,843,131,16.0,5
24562,843,15,7.0,6
24563,843,164,0.0,12
24564,844,9,148.0,1
24565,844,1,105.0,2
24566,844,4,42.0,4
24567,844,6,65.0,3
24568,844,5,6.0,7
24569,844,10,4.0,8
24570,844,205,0.0,9
24571,844,166,0.0,11
24572,844,3,0.0,10
24573,844,131,26.0,5
24574,844,15,8.0,6
24575,844,164,0.0,12
24576,845,9,185.0,1
24577,845,1,138.0,2
24578,845,4,46.0,4
24579,845,6,75.0,3
24580,845,5,6.0,7
24581,845,10,4.0,8
24582,845,205,0.0,10
24583,845,166,0.0,11
24584,845,3,0.0,9
24585,845,131,40.0,5
24586,845,15,11.0,6
24587,845,164,0.0,12
24588,846,9,222.0,1
24589,846,1,161.0,2
24590,846,4,50.0,4
24591,846,6,93.0,3
24592,846,5,7.0,8
24593,846,10,10.0,7
24594,846,205,0.0,10
24595,846,166,0.0,11
24596,846,3,2.0,9
24597,846,131,40.0,5
24598,846,15,21.0,6
24599,846,164,0.0,12
24600,847,9,255.0,1
24601,847,1,186.0,2
24602,847,4,60.0,4
24603,847,6,101.0,3
24604,847,5,12.0,7
24605,847,10,10.0,8
24606,847,205,0.0,10
24607,847,166,0.0,12
24608,847,3,4.0,9
24609,847,131,52.0,5
24610,847,15,27.0,6
24611,847,164,0.0,11
24612,848,9,295.0,1
24613,848,1,206.0,2
24614,848,4,61.0,4
24615,848,6,129.0,3
24616,848,5,16.0,7
24617,848,10,12.0,8
24618,848,205,0.0,10
24619,848,166,0.0,12
24620,848,3,4.0,9
24621,848,131,58.0,5
24622,848,15,27.0,6
24623,848,164,0.0,11
24624,849,9,328.0,1
24625,849,1,218.0,2
24626,849,4,65.0,5
24627,849,6,164.0,3
24628,849,5,17.0,7
24629,849,10,12.0,8
24630,849,205,0.0,10
24631,849,166,0.0,12
24632,849,3,4.0,9
24633,849,131,68.0,4
24634,849,15,33.0,6
24635,849,164,0.0,11
24636,850,9,355.0,1
24637,850,1,243.0,2
24638,850,4,66.0,5
24639,850,6,192.0,3
24640,850,5,17.0,8
24641,850,10,20.0,7
24642,850,205,0.0,10
24643,850,166,0.0,12
24644,850,3,4.0,9
24645,850,131,78.0,4
24646,850,15,35.0,6
24647,850,164,0.0,11
24648,851,9,383.0,1
24649,851,1,280.0,2
24650,851,4,66.0,5
24651,851,6,215.0,3
24652,851,5,22.0,8
24653,851,10,26.0,7
24654,851,205,0.0,10
24655,851,166,0.0,12
24656,851,3,4.0,9
24657,851,131,80.0,4
24658,851,15,35.0,6
24659,851,164,0.0,11
24670,852,9,426.0,1
24671,852,1,295.0,2
24672,852,4,68.0,5
24673,852,6,231.0,3
24674,852,5,22.0,8
24675,852,10,32.0,7
24676,852,205,0.0,10
24677,852,166,0.0,12
24678,852,3,5.0,9
24679,852,131,98.0,4
24680,852,15,35.0,6
24681,852,164,0.0,11
24682,853,9,451.0,1
24683,853,1,325.0,2
24684,853,4,70.0,5
24685,853,6,254.0,3
24686,853,5,29.0,8
24687,853,10,36.0,6
24688,853,205,0.0,10
24689,853,166,0.0,12
24690,853,3,5.0,9
24691,853,131,108.0,4
24692,853,15,35.0,7
24693,853,164,0.0,11
24694,854,9,491.0,1
24695,854,1,353.0,2
24696,854,4,70.0,5
24697,854,6,268.0,3
24698,854,5,29.0,8
24699,854,10,48.0,6
24700,854,205,0.0,10
24701,854,166,0.0,12
24702,854,3,5.0,9
24703,854,131,114.0,4
24704,854,15,36.0,7
24705,854,164,0.0,11
24706,855,9,518.0,1
24707,855,1,388.0,2
24708,855,4,72.0,5
24709,855,6,292.0,3
24710,855,5,29.0,8
24711,855,10,48.0,6
24712,855,205,0.0,10
24713,855,166,0.0,12
24714,855,3,5.0,9
24715,855,131,123.0,4
24716,855,15,40.0,7
24717,855,164,0.0,11
24718,856,9,558.0,1
24719,856,1,418.0,2
24720,856,4,72.0,5
24721,856,6,310.0,3
24722,856,5,37.0,8
24723,856,10,49.0,6
24724,856,205,0.0,10
24725,856,166,0.0,12
24726,856,3,5.0,9
24727,856,131,127.0,4
24728,856,15,40.0,7
24729,856,164,0.0,11
24730,857,9,595.0,1
24731,857,1,442.0,2
24732,857,4,72.0,5
24733,857,6,325.0,3
24734,857,5,41.0,8
24735,857,10,51.0,6
24736,857,205,0.0,10
24737,857,166,0.0,12
24738,857,3,5.0,9
24739,857,131,145.0,4
24740,857,15,41.0,7
24741,857,164,0.0,11
24742,858,9,607.0,1
24743,858,1,482.0,2
24744,858,4,72.0,5
24745,858,6,353.0,3
24746,858,5,41.0,8
24747,858,10,57.0,6
24748,858,205,0.0,10
24749,858,166,0.0,12
24750,858,3,5.0,9
24751,858,131,159.0,4
24752,858,15,42.0,7
24753,858,164,0.0,11
24754,859,9,650.0,1
24755,859,1,497.0,2
24756,859,4,73.0,5
24757,859,6,375.0,3
24758,859,5,41.0,8
24759,859,10,69.0,6
24760,859,205,0.0,10
24761,859,166,0.0,12
24762,859,3,5.0,9
24763,859,131,165.0,4
24764,859,15,44.0,7
24765,859,164,0.0,11
24941,860,206,0.0,10
24942,860,207,0.0,11
24932,860,1,40.0,1
24940,860,3,0.0,9
24939,860,131,0.0,8
24938,860,10,1.0,7
24937,860,5,2.0,6
24936,860,208,6.0,5
24935,860,15,12.0,3
24934,860,6,10.0,4
24933,860,9,30.0,2
24777,861,1,55.0,1
24778,861,9,42.0,2
24779,861,6,35.0,3
24780,861,15,30.0,4
24781,861,208,16.0,5
24782,861,5,6.0,8
24783,861,10,9.0,6
24784,861,131,1.0,9
24785,861,3,8.0,7
24786,861,206,0.0,10
24787,861,207,0.0,11
24788,861,164,0.0,12
24789,862,1,88.0,1
24790,862,9,64.0,2
24791,862,6,37.0,3
24792,862,15,31.0,4
24793,862,208,24.0,6
24794,862,5,6.0,9
24795,862,10,9.0,8
24796,862,131,26.0,5
24797,862,3,18.0,7
24798,862,206,0.0,10
24799,862,207,0.0,11
24800,862,164,0.0,12
24847,864,164,0.0,12
24846,864,207,0.0,11
24844,864,3,43.0,6
24843,864,131,43.0,5
24842,864,10,18.0,8
24840,864,208,84.0,3
24845,864,206,0.0,10
24841,864,5,6.0,9
24839,864,15,41.0,7
24838,864,6,63.0,4
24837,864,9,109.0,1
24836,864,1,98.0,2
24824,863,1,92.0,2
24825,863,9,101.0,1
24826,863,6,45.0,4
24827,863,15,31.0,6
24828,863,208,57.0,3
24829,863,5,6.0,9
24830,863,10,17.0,8
24831,863,131,37.0,5
24832,863,3,18.0,7
24833,863,206,0.0,10
24834,863,207,0.0,11
24835,863,164,0.0,12
24848,865,1,108.0,2
24849,865,9,146.0,1
24850,865,6,86.0,3
24851,865,15,41.0,7
24852,865,208,86.0,4
24853,865,5,6.0,9
24854,865,10,28.0,8
24855,865,131,61.0,5
24856,865,3,44.0,6
24857,865,206,0.0,11
24858,865,207,0.0,10
24859,865,164,0.0,12
24860,866,1,133.0,2
24861,866,9,164.0,1
24862,866,6,97.0,4
24863,866,15,58.0,6
24864,866,208,108.0,3
24865,866,5,6.0,9
24866,866,10,28.0,8
24867,866,131,69.0,5
24868,866,3,44.0,7
24869,866,206,0.0,11
24870,866,207,0.0,10
24871,866,164,0.0,12
24872,867,1,137.0,2
24873,867,9,176.0,1
24874,867,6,122.0,4
24875,867,15,60.0,6
24876,867,208,126.0,3
24877,867,5,6.0,9
24878,867,10,44.0,8
24879,867,131,92.0,5
24880,867,3,45.0,7
24881,867,206,0.0,11
24882,867,207,0.0,10
24883,867,164,0.0,12
24884,868,1,142.0,4
24885,868,9,216.0,1
24886,868,6,152.0,2
24887,868,15,60.0,6
24888,868,208,144.0,3
24889,868,5,6.0,9
24890,868,10,44.0,8
24891,868,131,98.0,5
24892,868,3,47.0,7
24893,868,206,0.0,11
24894,868,207,0.0,10
24895,868,164,0.0,12
24977,869,207,0.0,10
24978,869,164,0.0,12
24974,869,131,105.0,5
24976,869,206,0.0,11
24975,869,3,47.0,7
24973,869,10,46.0,8
24972,869,5,6.0,9
24971,869,208,159.0,4
24970,869,15,80.0,6
24969,869,6,177.0,2
24968,869,9,230.0,1
24967,869,1,160.0,3
24990,870,164,0.0,12
24988,870,206,0.0,11
24985,870,10,46.0,8
24992,871,9,272.0,1
24989,870,207,0.0,10
24986,870,131,106.0,5
24991,871,1,218.0,2
24979,870,1,193.0,2
24980,870,9,246.0,1
24983,870,208,192.0,3
24982,870,15,80.0,6
24981,870,6,189.0,4
24987,870,3,53.0,7
24984,870,5,6.0,9
24993,871,6,199.0,4
24994,871,15,80.0,6
24995,871,208,207.0,3
24996,871,5,12.0,9
24997,871,10,59.0,7
24998,871,131,112.0,5
24999,871,3,53.0,8
25000,871,206,0.0,11
25001,871,207,0.0,10
25002,871,164,0.0,12
25003,872,1,243.0,2
25004,872,9,272.0,1
25005,872,6,226.0,3
25006,872,15,100.0,6
25007,872,208,217.0,4
25008,872,5,12.0,9
25009,872,10,63.0,7
25010,872,131,126.0,5
25011,872,3,54.0,8
25012,872,206,0.0,11
25013,872,207,0.0,10
25014,872,164,0.0,12
25050,873,164,0.0,12
25049,873,207,0.0,11
25047,873,3,54.0,8
25045,873,10,75.0,7
25043,873,208,231.0,4
25048,873,206,0.0,10
25044,873,5,14.0,9
25046,873,131,136.0,5
25042,873,15,101.0,6
25041,873,6,245.0,3
25040,873,9,297.0,1
25039,873,1,261.0,2
25062,874,164,0.0,12
25061,874,207,0.0,11
25059,874,3,58.0,8
25057,874,10,81.0,7
25055,874,208,239.0,4
25060,874,206,0.0,10
25056,874,5,15.0,9
25058,874,131,136.0,5
25054,874,15,116.0,6
25053,874,6,263.0,3
25052,874,9,324.0,1
25051,874,1,283.0,2
25063,875,1,284.0,3
25064,875,9,367.0,1
25065,875,6,290.0,2
25066,875,15,116.0,6
25067,875,208,255.0,4
25068,875,5,21.0,9
25069,875,10,89.0,7
25070,875,131,136.0,5
25071,875,3,58.0,8
25072,875,206,0.0,10
25073,875,207,0.0,11
25074,875,164,0.0,12
25098,876,164,0.0,12
25097,876,207,0.0,11
25095,876,3,59.0,8
25093,876,10,93.0,7
25091,876,208,263.0,4
25096,876,206,0.0,10
25092,876,5,21.0,9
25094,876,131,136.0,5
25090,876,15,116.0,6
25089,876,6,316.0,2
25088,876,9,407.0,1
25087,876,1,306.0,3
25099,877,1,318.0,3
25100,877,9,422.0,1
25101,877,6,340.0,2
25102,877,15,124.0,6
25103,877,208,288.0,4
25104,877,5,22.0,9
25105,877,10,95.0,7
25106,877,131,136.0,5
25107,877,3,73.0,8
25108,877,206,0.0,10
25109,877,207,0.0,11
25110,877,164,0.0,12
25111,878,1,353.0,3
25112,878,9,440.0,1
25113,878,6,367.0,2
25114,878,15,124.0,6
25115,878,208,302.0,4
25116,878,5,22.0,9
25117,878,10,99.0,7
25118,878,131,136.0,5
25119,878,3,76.0,8
25120,878,206,0.0,10
25121,878,207,0.0,11
25122,878,164,0.0,12
25123,879,1,378.0,3
25124,879,9,460.0,1
25125,879,6,400.0,2
25126,879,15,126.0,6
25127,879,208,303.0,4
25128,879,5,26.0,9
25129,879,10,109.0,7
25130,879,131,142.0,5
25131,879,3,76.0,8
25132,879,206,0.0,11
25133,879,207,0.0,10
25134,879,164,0.0,12
25135,880,208,26.0,2
25136,880,6,30.0,1
25137,880,9,23.0,3
25138,880,131,10.0,4
25139,880,10,10.0,5
25140,880,1,2.0,6
25141,880,5,0.0,7
25142,880,15,0.0,8
25143,880,3,0.0,9
25144,880,206,0.0,10
25145,880,207,0.0,11
25146,881,208,40.0,2
25147,881,6,40.0,3
25148,881,9,66.0,1
25149,881,131,37.0,4
25150,881,10,10.0,5
25151,881,1,4.0,7
25152,881,5,1.0,8
25153,881,15,4.0,6
25154,881,3,0.0,9
25155,881,206,0.0,10
25156,881,207,0.0,11
25157,882,208,60.0,3
25158,882,6,73.0,2
25159,882,9,78.0,1
25160,882,131,52.0,4
25161,882,10,14.0,6
25162,882,1,14.0,5
25163,882,5,7.0,7
25164,882,15,5.0,8
25165,882,3,0.0,9
25166,882,206,0.0,10
25167,882,207,0.0,11
25168,883,208,93.0,2
25169,883,6,77.0,3
25170,883,9,109.0,1
25171,883,131,64.0,4
25172,883,10,26.0,5
25173,883,1,23.0,6
25174,883,5,7.0,7
25175,883,15,5.0,8
25176,883,3,0.0,9
25177,883,206,0.0,10
25178,883,207,0.0,11
25179,884,208,111.0,3
25180,884,6,117.0,2
25181,884,9,131.0,1
25182,884,131,72.0,4
25183,884,10,32.0,5
25184,884,1,29.0,6
25185,884,5,8.0,7
25186,884,15,5.0,8
25187,884,3,0.0,9
25188,884,206,0.0,10
25189,884,207,0.0,11
25190,885,208,112.0,3
25191,885,6,123.0,2
25192,885,9,164.0,1
25193,885,131,109.0,4
25194,885,10,44.0,5
25195,885,1,37.0,6
